order_id,customer_id,order_date,status,discount,shipping_fee,total_amount
1111,371,2025-09-22 03:10:00,Completed,404.55,0,2292.45
1112,384,2025-06-12 13:12:00,Completed,149.8,79,1427.2
1113,261,2025-02-27 14:01:00,Completed,594.65,0,11298.35
1114,360,2025-02-13 20:41:00,Completed,0,0,15994
1115,266,2025-03-21 04:44:00,Completed,0,0,10497
1116,191,2025-11-13 13:52:00,Completed,0,0,24291
1117,16,2025-09-12 06:19:00,Completed,829.6,0,7466.4
1118,377,2025-03-15 13:02:00,Cancelled,0,0,12295
1119,34,2025-02-27 15:29:00,Completed,2008.95,0,11384.05
1120,490,2025-11-11 21:45:00,Completed,0,0,10194
1121,381,2025-02-18 22:25:00,Completed,49.95,79,1028.05
1122,374,2025-12-04 09:21:00,Returned,0,0,5593
1123,378,2025-01-18 23:57:00,Completed,0,0,3299
1124,325,2025-01-18 07:10:00,Completed,1034.25,0,5860.75
1125,232,2025-04-20 14:39:00,Completed,1039.3,0,9353.7
1126,234,2025-12-06 03:42:00,Completed,0,0,11393
1127,117,2025-08-23 03:07:00,Cancelled,0,0,13793
1128,94,2025-07-23 16:12:00,Completed,794.7,0,15099.3
1129,308,2025-03-19 18:55:00,Cancelled,209.7,79,1267.3
1130,356,2025-09-29 05:23:00,Completed,2249.55,0,12747.45
1131,432,2025-03-19 17:39:00,Completed,839.6,0,7556.4
1132,498,2025-08-04 15:29:00,Completed,839.55,0,4757.45
1133,107,2025-11-10 19:04:00,Completed,2059.3,0,18533.7
1134,303,2025-04-10 07:53:00,Completed,0,0,1998
1135,64,2025-10-27 21:09:00,Completed,3313.65,0,18777.35
1136,396,2025-11-18 19:30:00,Completed,569.65,0,10823.35
1137,196,2025-05-11 03:40:00,Completed,2774.1,0,15719.9
1138,443,2025-07-05 07:55:00,Returned,862.0,0,16378.0
1139,169,2025-08-03 21:53:00,Completed,1919.1,0,10874.9
1140,114,2025-10-30 13:42:00,Completed,404.55,0,2292.45
1141,193,2025-11-07 16:55:00,Returned,1333.95,0,7559.05
1142,418,2025-07-21 22:47:00,Completed,714.4,0,6429.6
1143,111,2025-10-18 05:01:00,Returned,384.7,0,7309.3
1144,420,2025-12-16 11:22:00,Completed,1264.6,0,24027.4
1145,108,2025-10-13 17:41:00,Completed,0,0,23190
1146,425,2025-06-06 03:58:00,Returned,899.7,0,5098.3
1147,328,2025-04-06 12:12:00,Completed,0,0,11545
1148,298,2025-06-08 16:44:00,Returned,0,0,18942
1149,48,2025-02-16 22:38:00,Returned,574.7,0,10919.3
1150,292,2025-02-12 10:14:00,Completed,0,0,2997
1151,14,2025-09-11 07:53:00,Returned,0,0,4545
1152,7,2025-06-01 07:01:00,Cancelled,1919.1,0,17271.9
1153,455,2025-07-18 23:16:00,Returned,779.25,0,4415.75
1154,40,2025-12-21 04:20:00,Returned,254.7,0,1443.3
1155,275,2025-06-10 03:51:00,Cancelled,144.85,0,2752.15
1156,429,2025-01-28 14:39:00,Completed,0,0,23391
1157,245,2025-12-28 04:04:00,Returned,1678.95,0,9514.05
1158,221,2025-12-27 04:25:00,Completed,0,0,11841
1159,349,2025-10-28 10:55:00,Completed,0,0,4497
1160,315,2025-02-02 16:26:00,Returned,0,0,10896
1161,333,2025-09-11 23:07:00,Completed,389.7,0,2208.3
1162,413,2025-07-28 12:44:00,Completed,639.85,0,12157.15
1163,363,2025-08-09 08:31:00,Completed,184.9,0,3513.1
1164,174,2025-08-20 03:33:00,Completed,127.35,79,800.65
1165,350,2025-07-11 03:10:00,Completed,399.8,0,3598.2
1166,15,2025-10-18 18:23:00,Completed,0,0,5996
1167,50,2025-12-16 04:38:00,Completed,1459.6,0,13136.4
1168,319,2025-01-20 17:56:00,Completed,1588.95,0,9004.05
1169,461,2025-02-21 15:12:00,Cancelled,1514.25,0,8580.75
1170,402,2025-08-18 03:42:00,Cancelled,139.95,0,2659.05
1171,123,2025-09-09 06:50:00,Completed,149.9,79,1428.1
1172,51,2025-09-24 02:42:00,Returned,0,0,6342
1173,165,2025-03-11 14:48:00,Completed,0,0,6295
1174,54,2025-06-14 17:30:00,Cancelled,502.2,0,9541.8
1175,383,2025-10-20 17:11:00,Returned,0,0,8895
1176,494,2025-10-03 01:52:00,Returned,0,0,20041
1177,235,2025-04-06 07:45:00,Completed,0,0,6598
1178,328,2025-11-10 00:02:00,Completed,144.9,0,2753.1
1179,200,2025-04-27 11:58:00,Completed,449.85,0,2549.15
1180,319,2025-12-09 08:56:00,Completed,1219.4,0,10974.6
1181,143,2025-04-08 15:16:00,Cancelled,299.9,0,2699.1
1182,340,2025-12-20 07:04:00,Returned,129.9,79,1248.1
1183,94,2025-10-02 10:10:00,Returned,564.65,0,10728.35
1184,390,2025-03-03 12:52:00,Completed,0,79,1477
1185,266,2025-01-19 15:30:00,Completed,99.9,79,978.1
1186,43,2025-12-22 02:15:00,Completed,2271.45,0,12871.55
1187,394,2025-04-18 23:20:00,Completed,299.9,0,5698.1
1188,180,2025-08-25 06:57:00,Returned,0,0,5998
1189,259,2025-02-02 07:11:00,Returned,0,0,9197
1190,309,2025-09-28 09:35:00,Completed,0,0,3498
1191,266,2025-10-01 00:39:00,Returned,0,0,4298
1192,4,2025-07-15 00:36:00,Completed,1139.2,0,10252.8
1193,331,2025-07-17 09:43:00,Cancelled,0,0,12591
1194,275,2025-07-04 07:09:00,Completed,0,0,4397
1195,413,2025-06-03 04:02:00,Completed,1309.2,0,11782.8
1196,236,2025-08-20 14:24:00,Completed,0,0,14343
1197,112,2025-12-31 06:36:00,Completed,0,0,10093
1198,73,2025-08-29 03:34:00,Returned,1699.3,0,15293.7
1199,222,2025-04-03 14:01:00,Returned,499.8,0,9496.2
1200,394,2025-03-21 20:25:00,Cancelled,0,0,7596
1201,391,2025-09-07 10:39:00,Cancelled,0,79,1378
1202,5,2025-01-28 10:54:00,Completed,554.8,0,10541.2
1203,466,2025-06-11 18:57:00,Completed,0,0,20094
1204,61,2025-09-30 19:26:00,Completed,669.5,0,6025.5
1205,195,2025-09-02 05:49:00,Completed,2609.25,0,14785.75
1206,454,2025-06-23 02:56:00,Completed,749.85,0,4249.15
1207,347,2025-07-21 04:07:00,Returned,499.8,0,9496.2
1208,410,2025-09-11 00:39:00,Cancelled,2339.1,0,21051.9
1209,464,2025-03-27 01:41:00,Completed,619.5,0,5575.5
1210,171,2025-10-10 01:08:00,Cancelled,49.95,79,1028.05
1211,103,2025-08-29 12:24:00,Completed,879.65,0,16713.35
1212,483,2025-06-27 23:16:00,Cancelled,339.7,0,3057.3
1213,413,2025-12-08 10:55:00,Cancelled,0,0,1999
1214,39,2025-04-01 11:04:00,Completed,0,0,5046
1215,446,2025-11-13 02:09:00,Cancelled,0,0,21192
1216,47,2025-02-16 00:27:00,Returned,1339.6,0,12056.4
1217,321,2025-09-29 06:30:00,Completed,2184.0,0,19656.0
1218,260,2025-01-04 02:11:00,Completed,0,0,19593
1219,96,2025-06-14 07:10:00,Completed,489.4,0,4404.6
1220,423,2025-06-26 23:15:00,Cancelled,0,79,1477
1221,32,2025-02-02 15:22:00,Returned,0,0,1698
1222,7,2025-12-12 02:20:00,Cancelled,447.15,0,8495.85
1223,190,2025-09-13 09:48:00,Completed,319.75,0,6075.25
1224,239,2025-08-25 10:59:00,Completed,0,0,17992
1225,196,2025-11-20 04:25:00,Completed,0,0,2397
1226,304,2025-04-05 06:06:00,Completed,0,0,10894
1227,425,2025-10-09 08:14:00,Completed,287.15,0,5455.85
1228,35,2025-06-15 22:30:00,Cancelled,849.5,0,7645.5
1229,490,2025-06-07 20:10:00,Completed,362.15,0,6880.85
1230,372,2025-07-11 22:55:00,Completed,779.5,0,7015.5
1231,108,2025-06-17 22:14:00,Completed,1138.95,0,6454.05
1232,363,2025-10-31 19:15:00,Completed,1603.95,0,9089.05
1233,42,2025-09-28 15:29:00,Cancelled,0,0,17894
1234,435,2025-01-31 15:15:00,Completed,839.7,0,4758.3
1235,288,2025-03-16 08:20:00,Completed,1971.45,0,11171.55
1236,152,2025-02-01 23:56:00,Completed,379.7,0,7214.3
1237,74,2025-06-01 00:01:00,Returned,0,0,24890
1238,228,2025-06-10 03:59:00,Completed,0,0,16993
1239,27,2025-06-17 17:30:00,Completed,1139.6,0,10256.4
1240,203,2025-04-02 10:39:00,Completed,0,0,19893
1241,33,2025-02-04 04:09:00,Completed,349.8,0,6646.2
1242,212,2025-06-25 02:31:00,Completed,149.8,79,1427.2
1243,281,2025-02-15 06:28:00,Completed,0,79,778
1244,331,2025-12-16 17:01:00,Completed,0,0,4398
1245,489,2025-03-12 16:20:00,Completed,1504.1,0,13536.9
1246,35,2025-01-21 06:37:00,Completed,149.85,0,2847.15
1247,298,2025-07-08 16:57:00,Completed,1249.45,0,23739.55
1248,192,2025-09-19 12:10:00,Completed,652.25,0,12392.75
1249,15,2025-08-17 19:41:00,Returned,0,0,18993
1250,377,2025-06-02 22:43:00,Completed,2638.95,0,14954.05
1251,112,2025-09-19 00:19:00,Completed,1059.7,0,9537.3
1252,235,2025-07-20 19:48:00,Completed,0,0,5594
1253,26,2025-01-06 08:59:00,Completed,0,0,16196
1254,498,2025-08-05 23:56:00,Completed,0,79,1477
1255,395,2025-01-18 03:19:00,Completed,0,0,23391
1256,90,2025-01-08 03:05:00,Returned,629.7,0,11964.3
1257,12,2025-12-26 18:30:00,Completed,1409.5,0,12685.5
1258,20,2025-09-12 13:53:00,Completed,3049.0,0,27441.0
1259,411,2025-05-17 00:42:00,Completed,0,0,10596
1260,428,2025-08-11 17:44:00,Completed,1289.55,0,7307.45
1261,234,2025-08-30 17:10:00,Completed,647.1,0,12294.9
1262,90,2025-10-25 12:23:00,Completed,779.6,0,14812.4
1263,45,2025-11-05 08:56:00,Completed,0,0,15093
1264,260,2025-11-17 04:38:00,Completed,999.6,0,8996.4
1265,422,2025-08-03 03:32:00,Cancelled,112.35,79,715.65
1266,131,2025-10-09 21:10:00,Returned,229.85,0,4367.15
1267,480,2025-07-22 16:42:00,Completed,0,0,5995
1268,328,2025-11-26 14:09:00,Returned,0,0,3497
1269,356,2025-06-06 07:48:00,Completed,0,0,5297
1270,62,2025-04-17 05:52:00,Returned,499.8,0,4498.2
1271,217,2025-07-03 21:25:00,Completed,1769.25,0,10025.75
1272,471,2025-09-02 20:39:00,Cancelled,89.9,79,888.1
1273,180,2025-01-16 08:44:00,Completed,0,0,8492
1274,389,2025-02-14 15:16:00,Cancelled,0,0,2499
1275,195,2025-06-22 07:38:00,Completed,839.7,0,4758.3
1276,111,2025-11-11 13:06:00,Completed,0,0,6995
1277,93,2025-08-26 08:44:00,Cancelled,1529.1,0,13761.9
1278,438,2025-03-25 01:18:00,Cancelled,809.6,0,7286.4
1279,3,2025-07-18 23:51:00,Returned,0,0,9497
1280,444,2025-12-16 18:54:00,Completed,0,0,4498
1281,380,2025-11-06 18:01:00,Completed,0,0,14339
1282,243,2025-01-18 08:27:00,Cancelled,1888.65,0,10702.35
1283,465,2025-03-12 03:01:00,Completed,0,79,1078
1284,338,2025-10-07 11:35:00,Completed,0,0,14594
1285,69,2025-12-26 12:00:00,Completed,0,79,828
1286,341,2025-05-17 18:33:00,Completed,979.6,0,8816.4
1287,246,2025-04-20 03:11:00,Completed,0,0,8997
1288,75,2025-02-04 15:32:00,Completed,0,0,4595
1289,209,2025-01-31 13:02:00,Completed,0,0,24391
1290,315,2025-09-18 13:41:00,Returned,0,0,3496
1291,308,2025-01-16 13:04:00,Cancelled,0,0,8997
1292,143,2025-07-21 08:29:00,Returned,1299.3,0,11693.7
1293,388,2025-12-19 18:44:00,Cancelled,929.6,0,8366.4
1294,273,2025-09-22 19:40:00,Completed,312.15,0,5930.85
1295,465,2025-05-03 18:12:00,Completed,849.65,0,16143.35
1296,218,2025-12-09 21:12:00,Cancelled,734.7,0,13959.3
1297,284,2025-06-14 06:51:00,Completed,0,0,5496
1298,405,2025-11-21 10:11:00,Returned,2593.5,0,14696.5
1299,75,2025-05-11 19:04:00,Completed,899.7,0,8097.3
1300,35,2025-04-07 08:59:00,Completed,0,0,6292
1301,322,2025-09-08 19:06:00,Completed,0,0,11395
1302,143,2025-02-25 17:34:00,Completed,314.7,0,1783.3
1303,6,2025-02-27 10:39:00,Returned,809.25,0,4585.75
1304,385,2025-05-17 17:22:00,Completed,0,0,7395
1305,413,2025-07-16 06:34:00,Cancelled,749.85,0,4249.15
1306,499,2025-05-19 15:07:00,Completed,419.55,0,2377.45
1307,457,2025-03-30 07:17:00,Completed,149.85,0,2847.15
1308,297,2025-11-04 12:28:00,Completed,1009.5,0,9085.5
1309,77,2025-07-16 19:48:00,Completed,0,79,1477
1310,224,2025-09-26 10:20:00,Completed,2608.95,0,14784.05
1311,87,2025-07-26 06:13:00,Completed,1139.4,0,10254.6
1312,450,2025-08-29 00:43:00,Cancelled,1069.6,0,9626.4
1313,177,2025-07-04 12:01:00,Completed,624.65,0,11868.35
1314,246,2025-03-22 05:14:00,Cancelled,0,0,9997
1315,363,2025-03-23 02:39:00,Returned,104.85,79,673.15
1316,232,2025-03-18 09:09:00,Completed,0,0,13394
1317,447,2025-02-17 19:03:00,Cancelled,0,0,4596
1318,9,2025-04-11 19:45:00,Completed,0,0,2598
1319,64,2025-08-25 17:48:00,Completed,0,0,3698
1320,438,2025-03-29 08:32:00,Completed,0,0,2999
1321,241,2025-03-21 04:15:00,Cancelled,0,0,5596
1322,83,2025-11-24 19:48:00,Completed,0,0,2999
1323,236,2025-09-28 15:43:00,Completed,1888.8,0,16999.2
1324,269,2025-07-28 05:32:00,Completed,669.8,0,12726.2
1325,60,2025-11-06 13:24:00,Completed,0,0,7796
1326,397,2025-11-23 04:28:00,Cancelled,0,0,4598
1327,463,2025-08-13 08:31:00,Completed,0,0,10345
1328,152,2025-07-11 01:22:00,Completed,1459.1,0,13131.9
1329,181,2025-06-19 06:19:00,Cancelled,884.4,0,5011.6
1330,31,2025-01-13 16:13:00,Returned,979.65,0,18613.35
1331,168,2025-05-26 11:03:00,Cancelled,639.8,0,5758.2
1332,19,2025-12-08 17:46:00,Returned,299.9,0,5698.1
1333,375,2025-11-22 08:09:00,Completed,0,0,10996
1334,23,2025-06-05 00:08:00,Completed,0,0,20290
1335,34,2025-03-25 01:16:00,Returned,1769.3,0,15923.7
1336,316,2025-07-10 15:16:00,Cancelled,2946.15,0,16694.85
1337,350,2025-05-23 19:49:00,Completed,279.8,0,5316.2
1338,154,2025-09-13 23:25:00,Completed,0,0,6395
1339,464,2025-03-20 03:44:00,Cancelled,0,0,10093
1340,84,2025-11-16 15:59:00,Returned,279.9,0,2519.1
1341,418,2025-08-10 04:26:00,Completed,0,0,5598
1342,121,2025-09-07 15:59:00,Completed,0,0,4597
1343,412,2025-03-26 10:10:00,Cancelled,0,0,6497
1344,277,2025-08-08 15:57:00,Completed,0,0,8997
1345,150,2025-07-07 21:43:00,Returned,0,0,12995
1346,299,2025-02-12 01:39:00,Completed,649.85,0,12347.15
1347,150,2025-11-12 16:04:00,Cancelled,2579.1,0,14614.9
1348,255,2025-11-07 07:44:00,Completed,0,0,5998
1349,415,2025-08-20 11:32:00,Completed,0,0,10393
1350,237,2025-03-18 22:09:00,Completed,0,0,10497
1351,56,2025-08-18 04:09:00,Returned,159.9,0,3038.1
1352,123,2025-09-04 13:26:00,Completed,0,0,14495
1353,34,2025-01-26 01:53:00,Completed,1309.6,0,24882.4
1354,338,2025-06-11 18:55:00,Returned,0,0,13996
1355,449,2025-06-21 04:02:00,Completed,0,0,2397
1356,20,2025-01-05 20:23:00,Returned,1191.9,0,6754.1
1357,109,2025-03-17 10:43:00,Returned,0,0,13791
1358,395,2025-01-21 14:46:00,Cancelled,1129.5,0,10165.5
1359,322,2025-02-02 15:53:00,Completed,557.1,0,10584.9
1360,419,2025-04-28 21:57:00,Cancelled,0,0,11695
1361,123,2025-07-23 00:27:00,Completed,314.55,0,1782.45
1362,9,2025-09-14 23:50:00,Returned,1311.45,0,7431.55
1363,400,2025-03-01 07:59:00,Completed,0,0,13694
1364,332,2025-05-06 15:01:00,Completed,604.75,0,11490.25
1365,83,2025-08-07 06:46:00,Completed,0,0,11691
1366,80,2025-03-04 00:15:00,Completed,3134.1,0,17759.9
1367,262,2025-03-04 15:42:00,Cancelled,0,0,8195
1368,484,2025-05-09 23:01:00,Cancelled,0,0,2499
1369,83,2025-09-25 22:34:00,Completed,0,0,19392
1370,98,2025-11-14 20:30:00,Cancelled,299.7,0,2697.3
1371,395,2025-08-23 12:20:00,Returned,1664.4,0,9431.6
1372,9,2025-12-07 11:41:00,Completed,3283.8,0,18608.2
1373,304,2025-03-11 15:31:00,Cancelled,1669.4,0,15024.6
1374,20,2025-02-24 01:19:00,Returned,334.85,0,6362.15
1375,39,2025-09-29 11:04:00,Completed,0,0,7195
1376,446,2025-03-12 16:38:00,Cancelled,0,79,1578
1377,394,2025-06-20 10:56:00,Completed,0,0,6296
1378,142,2025-06-09 17:48:00,Cancelled,314.55,0,1782.45
1379,465,2025-10-10 21:19:00,Completed,0,0,22790
1380,36,2025-02-18 18:00:00,Completed,2608.95,0,14784.05
1381,459,2025-05-07 02:21:00,Completed,429.6,0,3866.4
1382,374,2025-12-29 04:10:00,Returned,419.7,0,7974.3
1383,407,2025-04-07 15:35:00,Completed,119.85,79,758.15
1384,99,2025-09-28 09:22:00,Completed,709.2,0,6382.8
1385,332,2025-11-06 15:00:00,Completed,0,0,17390
1386,68,2025-12-31 01:14:00,Completed,749.7,0,6747.3
1387,495,2025-04-22 08:07:00,Cancelled,0,0,9897
1388,212,2025-02-24 10:13:00,Completed,859.6,0,7736.4
1389,338,2025-09-23 21:17:00,Completed,0,0,12596
1390,251,2025-09-08 08:27:00,Completed,599.7,0,5397.3
1391,149,2025-04-15 13:07:00,Completed,0,0,2997
1392,403,2025-09-29 02:37:00,Completed,1099.4,0,9894.6
1393,139,2025-03-24 15:14:00,Completed,799.5,0,7195.5
1394,486,2025-10-10 16:41:00,Completed,104.85,0,1992.15
1395,131,2025-12-20 03:17:00,Returned,674.75,0,12820.25
1396,415,2025-05-06 21:59:00,Cancelled,0,0,1648
1397,394,2025-12-20 17:26:00,Cancelled,639.75,0,12155.25
1398,129,2025-12-23 08:37:00,Completed,0,0,9492
1399,24,2025-06-22 11:30:00,Completed,0,0,6093
1400,290,2025-03-12 07:26:00,Completed,0,0,11994
1401,349,2025-10-08 14:45:00,Completed,0,0,7447
1402,6,2025-10-28 13:07:00,Completed,2578.95,0,14614.05
1403,383,2025-11-19 07:02:00,Completed,519.75,0,9875.25
1404,46,2025-09-15 18:14:00,Cancelled,0,0,10093
1405,379,2025-02-19 20:36:00,Completed,0,0,19295
1406,424,2025-04-18 06:08:00,Completed,0,0,18692
1407,322,2025-06-03 21:27:00,Completed,999.8,0,8998.2
1408,88,2025-07-11 01:34:00,Completed,1709.5,0,15385.5
1409,359,2025-03-27 08:45:00,Cancelled,2529.3,0,22763.7
1410,89,2025-11-09 14:17:00,Completed,1144.5,0,10300.5
1411,239,2025-02-16 18:07:00,Returned,2024.1,0,11469.9
1412,287,2025-09-03 12:58:00,Returned,0,0,5746
1413,124,2025-01-26 16:54:00,Cancelled,449.55,0,2547.45
1414,174,2025-09-26 17:05:00,Completed,949.6,0,8546.4
1415,72,2025-04-23 22:40:00,Completed,1087.05,0,6159.95
1416,378,2025-06-14 14:10:00,Returned,0,0,15295
1417,43,2025-06-15 05:48:00,Returned,0,0,7497
1418,488,2025-02-20 14:50:00,Cancelled,0,0,16994
1419,331,2025-05-29 09:16:00,Completed,104.85,79,673.15
1420,277,2025-09-02 09:31:00,Cancelled,149.95,0,2849.05
1421,319,2025-01-22 10:24:00,Completed,149.8,79,1427.2
1422,23,2025-11-03 01:00:00,Returned,524.7,0,9969.3
1423,141,2025-09-29 04:25:00,Completed,0,0,1998
1424,262,2025-04-27 10:23:00,Returned,0,0,2998
1425,193,2025-01-22 17:45:00,Completed,2228.9,0,20060.1
1426,182,2025-01-09 19:49:00,Returned,0,0,7997
1427,444,2025-07-20 08:53:00,Cancelled,0,0,2097
1428,321,2025-05-13 20:11:00,Cancelled,0,0,15441
1429,138,2025-05-05 04:43:00,Completed,1589.4,0,9006.6
1430,331,2025-12-09 21:46:00,Completed,3328.8,0,18863.2
1431,110,2025-02-23 09:49:00,Completed,319.9,0,2879.1
1432,485,2025-11-20 12:10:00,Completed,1084.7,0,20609.3
1433,279,2025-12-16 05:18:00,Completed,499.8,0,4498.2
1434,211,2025-05-24 09:32:00,Cancelled,0,0,2997
1435,124,2025-10-12 22:32:00,Cancelled,489.6,0,4406.4
1436,426,2025-12-23 01:43:00,Returned,0,0,9446
1437,497,2025-07-01 06:53:00,Cancelled,0,0,11694
1438,47,2025-02-18 22:38:00,Completed,0,0,16792
1439,111,2025-03-10 12:41:00,Completed,0,0,5896
1440,471,2025-11-10 16:31:00,Completed,0,0,16540
1441,107,2025-01-14 00:37:00,Completed,0,0,6793
1442,353,2025-07-13 10:30:00,Returned,1019.2,0,9172.8
1443,313,2025-06-27 04:56:00,Completed,0,0,4797
1444,446,2025-09-27 20:49:00,Cancelled,779.4,0,4416.6
1445,176,2025-01-14 18:08:00,Completed,1131.9,0,6414.1
1446,76,2025-02-07 07:28:00,Completed,344.8,0,6551.2
1447,267,2025-10-02 13:47:00,Completed,1159.4,0,10434.6
1448,266,2025-12-22 03:07:00,Returned,0,0,2798
1449,454,2025-04-15 11:24:00,Completed,0,0,3998
1450,38,2025-06-14 23:13:00,Completed,0,0,7996
1451,261,2025-10-09 05:27:00,Cancelled,269.7,0,2427.3
1452,391,2025-10-15 20:57:00,Completed,0,0,3595
1453,124,2025-06-05 17:00:00,Cancelled,3418.35,0,19370.65
1454,209,2025-01-24 06:14:00,Returned,1174.4,0,10569.6
1455,311,2025-01-25 16:23:00,Cancelled,479.7,0,2718.3
1456,479,2025-01-09 22:28:00,Completed,1199.4,0,10794.6
1457,294,2025-07-12 21:18:00,Cancelled,2968.5,0,16821.5
1458,76,2025-06-19 18:06:00,Completed,224.7,79,1352.3
1459,406,2025-04-10 05:56:00,Completed,249.95,0,4749.05
1460,398,2025-08-09 12:36:00,Cancelled,0,0,2397
1461,243,2025-03-21 12:40:00,Completed,0,0,25791
1462,311,2025-04-23 10:42:00,Returned,412.15,0,7830.85
1463,460,2025-06-26 13:56:00,Returned,1349.55,0,7647.45
1464,223,2025-06-24 00:35:00,Completed,1633.8,0,9258.2
1465,294,2025-07-13 11:26:00,Returned,494.85,0,2804.15
1466,415,2025-08-07 03:43:00,Returned,442.25,0,8402.75
1467,129,2025-04-09 08:25:00,Cancelled,249.75,0,4745.25
1468,438,2025-01-16 05:30:00,Completed,899.55,0,5097.45
1469,308,2025-07-20 12:04:00,Completed,0,0,8997
1470,42,2025-12-09 06:52:00,Cancelled,2549.1,0,14444.9
1471,42,2025-05-31 20:38:00,Completed,0,0,15493
1472,487,2025-08-15 20:26:00,Returned,399.8,0,7596.2
1473,9,2025-09-11 14:28:00,Cancelled,2249.4,0,20244.6
1474,344,2025-03-08 19:08:00,Completed,69.9,79,708.1
1475,473,2025-07-16 01:10:00,Cancelled,69.9,79,708.1
1476,346,2025-10-01 08:04:00,Completed,0,0,6498
1477,184,2025-03-29 06:22:00,Completed,0,0,9597
1478,6,2025-04-15 05:43:00,Completed,0,79,928
1479,58,2025-04-23 13:15:00,Cancelled,2039.2,0,18352.8
1480,98,2025-04-22 14:04:00,Returned,799.65,0,15193.35
1481,73,2025-07-22 09:32:00,Completed,79.9,0,1518.1
1482,122,2025-08-20 06:43:00,Completed,899.7,0,5098.3
1483,475,2025-03-14 14:47:00,Completed,0,0,7498
1484,458,2025-10-29 17:52:00,Completed,989.7,0,5608.3
1485,88,2025-10-21 17:21:00,Returned,1836.6,0,10407.4
1486,279,2025-12-15 10:26:00,Completed,1559.1,0,8834.9
1487,369,2025-11-22 13:25:00,Returned,0,0,6398
1488,441,2025-09-12 07:57:00,Completed,749.55,0,4247.45
1489,44,2025-12-04 05:11:00,Completed,1404.6,0,26687.4
1490,398,2025-06-21 17:28:00,Completed,0,0,18993
1491,293,2025-03-13 10:36:00,Completed,1806.15,0,10234.85
1492,402,2025-10-07 00:10:00,Completed,419.85,0,2379.15
1493,340,2025-10-05 13:46:00,Cancelled,1843.95,0,10449.05
1494,284,2025-11-19 02:41:00,Completed,1159.4,0,10434.6
1495,183,2025-04-02 07:57:00,Cancelled,3418.8,0,19373.2
1496,141,2025-07-14 02:39:00,Completed,1494.0,0,13446.0
1497,255,2025-03-20 04:20:00,Cancelled,659.7,0,12534.3
1498,1,2025-07-24 20:11:00,Returned,0,0,11495
1499,387,2025-07-19 12:46:00,Cancelled,0,0,9695
1500,461,2025-10-05 05:49:00,Returned,559.4,0,5034.6
1501,202,2025-04-11 04:22:00,Cancelled,4048.65,0,22942.35
1502,405,2025-07-20 07:55:00,Completed,0,0,5598
1503,41,2025-12-17 21:58:00,Completed,0,0,7695
1504,200,2025-03-27 18:10:00,Completed,569.7,0,10824.3
1505,115,2025-09-16 03:35:00,Returned,644.5,0,12245.5
1506,313,2025-06-14 15:49:00,Returned,1304.1,0,7389.9
1507,450,2025-12-12 16:52:00,Cancelled,389.7,0,2208.3
1508,85,2025-01-25 06:33:00,Returned,0,0,3396
1509,158,2025-02-15 10:18:00,Completed,0,0,5598
1510,111,2025-03-30 11:39:00,Completed,0,0,6893
1511,137,2025-03-18 22:55:00,Returned,0,0,1599
1512,91,2025-08-22 12:39:00,Cancelled,299.7,0,2697.3
1513,31,2025-11-06 23:53:00,Completed,879.5,0,16710.5
1514,84,2025-03-12 10:35:00,Completed,924.55,0,17566.45
1515,71,2025-09-10 22:21:00,Cancelled,489.6,0,9302.4
1516,404,2025-12-31 19:18:00,Completed,549.6,0,4946.4
1517,14,2025-03-11 00:56:00,Completed,299.9,0,5698.1
1518,301,2025-11-28 07:04:00,Completed,0,0,5397
1519,166,2025-06-24 15:02:00,Cancelled,0,0,3096
1520,156,2025-05-26 16:33:00,Cancelled,1589.2,0,14302.8
1521,369,2025-05-30 20:26:00,Completed,899.7,0,5098.3
1522,471,2025-07-08 09:13:00,Completed,0,0,7096
1523,429,2025-02-02 04:12:00,Cancelled,0,0,7596
1524,379,2025-01-05 02:33:00,Completed,0,0,21390
1525,85,2025-08-30 12:33:00,Returned,0,0,3199
1526,246,2025-08-26 10:16:00,Returned,449.4,0,2546.6
1527,167,2025-03-14 19:05:00,Cancelled,1099.3,0,9893.7
1528,331,2025-08-29 05:04:00,Completed,0,0,19494
1529,336,2025-10-26 05:53:00,Completed,0,0,26541
1530,452,2025-03-29 03:46:00,Completed,0,0,13293
1531,460,2025-03-27 10:41:00,Completed,359.55,0,2037.45
1532,137,2025-08-02 03:31:00,Returned,839.65,0,15953.35
1533,444,2025-05-10 18:51:00,Completed,1499.7,0,8498.3
1534,225,2025-01-02 05:36:00,Completed,5038.65,0,28552.35
1535,369,2025-02-27 06:31:00,Returned,0,0,10695
1536,416,2025-12-12 03:08:00,Completed,2579.3,0,23213.7
1537,416,2025-12-18 14:33:00,Cancelled,1408.95,0,7984.05
1538,474,2025-02-01 01:12:00,Completed,2218.95,0,12574.05
1539,57,2025-08-24 02:22:00,Completed,524.7,0,2973.3
1540,399,2025-10-28 23:22:00,Returned,0,0,4998
1541,142,2025-12-01 23:32:00,Completed,0,79,928
1542,213,2025-08-29 02:13:00,Returned,0,0,18392
1543,107,2025-03-22 03:55:00,Returned,0,0,29890
1544,58,2025-07-15 12:06:00,Completed,0,0,14394
1545,70,2025-06-25 21:47:00,Cancelled,1989.2,0,17902.8
1546,107,2025-10-02 00:42:00,Completed,412.25,0,7832.75
1547,405,2025-10-13 21:25:00,Returned,719.7,0,13674.3
